kepid;kepoi_name;kepler_name;koi_disposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_impact;koi_duration;koi_depth;koi_prad;koi_teq;koi_insol;koi_model_snr;koi_steff;koi_slogg;koi_srad;ra;dec;koi_kepmag
10337517;K01165.01;Kepler-783 c;CONFIRMED;1;0;0;0;0;7.053934488;0.899;1.7244;511.5;2.36;840;117.33;56.3;5357;4.498;0.863;291.06293;47.484798;13.916
10337517;K01165.02;Kepler-783 b;CONFIRMED;1;0;0;0;0;4.29263699;0.454;2.7;61.4;0.68;991;227.69;11.4;5357;4.498;0.863;291.06293;47.484798;13.916
10351231;K01166.01;Kepler-1738 b;CONFIRMED;0.994;0;0;0;0;7.6746614;0.939;1.9374;503;2.8;957;198.67;20.8;6063;4.47;1.001;296.13141;47.43882;15.44
10485179;K01167.01;;FALSE POSITIVE;0;1;0;1;1;0.445275074;0.639;2.276;254.7;1.21;1950;3419.7;86.3;5346;4.621;0.725;297.13327;47.628769;14.507
8561063;K00961.01;Kepler-42 b;CONFIRMED;1;0;0;0;0;1.213770423;0.83;0.5532;1821;0.78;525;18.03;111.4;3292;5.215;0.148;292.21906;44.61916;15.92
8561063;K00961.02;Kepler-42 c;CONFIRMED;0;0;0;0;0;0.453287416;0.81;0.4445;1461.5;0.76;729;66.14;150.4;3292;5.215;0.148;292.21906;44.61916;15.92
8892910;K00132.01;;FALSE POSITIVE;0;0;1;0;0;10.81013273;0.948;4.4618;6165.2;13.95;985;222.68;806.5;6211;4.269;1.284;294.41245;45.130852;13.794
8561063;K00961.03;Kepler-42 d;CONFIRMED;1;0;0;0;0;1.865114193;0.785;0.4279;1124.8;0.66;455;10.1;56.9;3292;5.215;0.148;292.21906;44.61916;15.92
10657664;K00964.01;;FALSE POSITIVE;0;0;1;0;0;3.273699006;0.733;3.07626;6862.8;22.36;3060;20728.79;1293.1;10816;4.086;2.493;288.49948;47.996471;13.234
3337351;K00965.01;;FALSE POSITIVE;0;0;1;1;1;7.047103499;1.047;3.3208;71318;51.86;955;196.62;274.9;5730;4.417;1.035;290.11569;38.40419;13.361
6153201;K01038.01;;FALSE POSITIVE;;0;0;0;1;0.530300102;1.2507;2.8502;3040;35.73;2410;7972.18;207.4;6184;4.448;1.038;299.26038;41.420231;15.435
5802486;K01039.01;;FALSE POSITIVE;0;0;1;1;0;1.073917869;1.266;2.4305;1926.6;33.01;1794;2450.63;137.5;5962;4.479;0.959;295.16049;41.0793;15.686
5817553;K01040.01;;FALSE POSITIVE;0;1;0;1;1;4.206096814;1.239;10.7381;1298.1;32.66;1252;581.11;149.3;6306;4.426;1.076;298.47424;41.07589;14.081
5982368;K01041.01;;FALSE POSITIVE;0;0;1;1;1;19.56313723;0.908;6.8575;5536;9.73;706;58.71;157.8;5766;4.352;1.077;297.52863;41.259911;14.035
5816811;K01042.01;;FALSE POSITIVE;0;0;1;1;1;2.227718792;1.04;4.9699;1039;8.88;1400;906.46;124.3;6038;4.508;0.922;298.33893;41.073479;14.85
5816165;K01043.01;;FALSE POSITIVE;0;0;1;0;0;0.591914504;1.344;1.0225;1057.7;27.21;1646;1746.78;56.3;5122;4.659;0.655;298.20035;41.011688;15.643
7102227;K01360.01;Kepler-290 c;CONFIRMED;1;0;0;0;0;36.7704935;0.545;4.42;1346.6;2.83;437;8.6;40.8;5142;4.602;0.755;286.41;42.681549;15.596
7102227;K01360.02;Kepler-290 b;CONFIRMED;1;0;0;0;0;14.58932429;0.694;2.4184;831.3;2.32;594;29.53;29.3;5142;4.602;0.755;286.41;42.681549;15.596
7102227;K01360.03;Kepler-290 d;CONFIRMED;0.921;0;0;0;0;0.764017553;0.442;1.103;128.2;0.86;1589;1503.79;13.2;5142;4.602;0.755;286.41;42.681549;15.596
6960913;K01361.01;Kepler-61 b;CONFIRMED;0.998;0;0;0;0;59.8780258;0.004;4.8027;1419.1;2.19;273;1.31;51.8;4016;4.658;0.599;295.3045;42.475288;14.995
11122894;K01426.02;Kepler-297 c;CONFIRMED;0.907;0;0;0;0;74.92768653;0.796;4.74;4119.2;6.39;409;6.62;161.5;5618;4.46;0.897;283.20917;48.777641;14.232
11122894;K01426.03;Kepler-297 d;CONFIRMED;0.999;0;0;0;0;150.0189511;1.252;4.3823;4319.7;32.6;325;2.62;106.2;5618;4.46;0.897;283.20917;48.777641;14.232
11129738;K01427.01;Kepler-844 b;CONFIRMED;0.999;0;0;0;0;2.613020421;0.891;1.9588;599.7;1.5;713;61.24;31.1;3883;4.725;0.517;287.85773;48.774109;15.84
11401182;K01428.01;Kepler-845 b;CONFIRMED;1;0;0;0;0;0.927859786;0.795;1.4279;515.3;1.79;1361;813.3;99.8;4815;4.631;0.699;290.95755;49.203812;14.631
11030711;K01429.01;Kepler-1750 b;CONFIRMED;0.997;0;0;0;0;205.912735;0.196;9.992;2378.8;4.68;298;1.85;49.4;5644;4.457;0.969;292.3515;48.511082;15.531
11512246;K00168.03;Kepler-23 b;CONFIRMED;0.996;0;0;0;0;7.10695741;0.079;5.1462;131;1.72;1157;422.8;33.8;5761;4.091;1.518;294.21893;49.479221;13.438
6690082;K01240.01;Kepler-280 b;CONFIRMED;1;0;0;0;0;2.1395563;0.368;2.0678;266.1;1.76;1425;974.3;48.9;5534;4.338;1.08;291.3905;42.180592;14.466
6690082;K01240.02;Kepler-280 c;CONFIRMED;1;0;0;0;0;4.807103254;0.94;0.9393;450.5;2.96;1088;330.84;32.9;5534;4.338;1.08;291.3905;42.180592;14.466
6448890;K01241.01;Kepler-56 c;CONFIRMED;1;0;0;0;0;21.4054422;0.943;11.721;409.3;11.64;1087;330;60.9;4838;3.299;4.361;293.75836;41.871868;12.44
6448890;K01241.02;Kepler-56 b;CONFIRMED;0.098;0;0;0;0;10.5007712;0.034;14.522;183.4;5.68;1378;852.28;45.3;4838;3.299;4.361;293.75836;41.871868;12.44
10730034;K01305.01;Kepler-285 b;CONFIRMED;1;0;0;0;0;2.633852528;0.204;2.0206;259.8;1.38;1131;387.43;23.3;5114;4.463;0.878;291.3909;48.065609;15.173
10730034;K01305.02;Kepler-285 c;CONFIRMED;0.978;0;0;0;0;6.18670882;0.013;2.909;202.6;1.21;851;123.96;14.3;5114;4.463;0.878;291.3909;48.065609;15.173
10858691;K01306.01;Kepler-286 b;CONFIRMED;1;0;0;0;0;1.796320953;0.015;1.9139;210.9;1.2;1367;827.82;22.1;5576;4.503;0.829;290.67615;48.294289;15.587
10858691;K01306.02;Kepler-286 c;CONFIRMED;0.994;0;0;0;0;3.468073;0.143;2.361;243.9;1.29;1098;343.57;20.6;5576;4.503;0.829;290.67615;48.294289;15.587
10858691;K01306.03;Kepler-286 d;CONFIRMED;0.95;0;0;0;0;5.9142668;0.04;2.661;253.2;1.31;919;168.51;17.4;5576;4.503;0.829;290.67615;48.294289;15.587
8107380;K00162.01;Kepler-476 b;CONFIRMED;1;0;0;0;0;14.00640392;0.568;4.6919;716.4;3.11;807;100.09;109.3;5788;4.323;1.124;295.16382;43.963039;13.837
6936909;K01363.01;Kepler-291 b;CONFIRMED;1;0;0;0;0;3.546531809;0.633;2.2746;442.7;2.18;1212;510.26;26.4;5993;4.489;0.986;287.91635;42.437302;15.934
6936909;K01363.02;Kepler-291 c;CONFIRMED;0.983;0;0;0;0;5.70070626;0.664;1.6408;379.8;2.03;1035;270.62;15.2;5993;4.489;0.986;287.91635;42.437302;15.934
6962977;K01364.01;Kepler-292 f;CONFIRMED;1;0;0;0;0;20.8341497;0.269;4.522;803.1;2.26;563;23.82;26.2;5296;4.538;0.808;295.76614;42.424278;15.956
6962977;K01364.02;Kepler-292 d;CONFIRMED;1;0;0;0;0;7.0556584;0.301;3.0479;705.6;2.13;808;100.88;32.1;5296;4.538;0.808;295.76614;42.424278;15.956
11176127;K01430.01;Kepler-298 b;CONFIRMED;1;0;0;0;0;10.47548084;0.664;2.3024;1070.7;2.11;540;20.15;40.3;4463;4.677;0.611;283.03979;48.825359;15.415
11176127;K01430.02;Kepler-298 c;CONFIRMED;1;0;0;0;0;22.92886314;0.805;2.0831;908.9;2.08;416;7.09;21.3;4463;4.677;0.611;283.03979;48.825359;15.415
11176127;K01430.03;Kepler-298 d;CONFIRMED;0.996;0;0;0;0;77.4740991;0.758;4.168;1543.6;2.63;277;1.4;27.5;4463;4.677;0.611;283.03979;48.825359;15.415
11014932;K01432.01;Kepler-299 c;CONFIRMED;1;0;0;0;0;6.88595222;0.953;4.148;428.5;2.68;946;189.35;34.5;5616;4.394;0.999;283.20697;48.580502;15.017
6677256;K01243.01;;FALSE POSITIVE;0;0;1;1;1;3.125814002;0.506;1.7895;238.8;1.88;1460;1073.04;32;6358;4.346;1.181;287.14944;42.105209;14.521
8030148;K00155.01;Kepler-474 b;CONFIRMED;1;0;0;0;0;5.660669429;0.477;4.6483;737.8;3.24;1115;365.53;201.1;5746;4.266;1.173;292.3215;43.881168;13.494
6692833;K01244.01;;FALSE POSITIVE;0;0;0;1;0;10.80487163;0.207;2.7215;292.7;1.71;857;127.84;27.4;6092;4.471;0.998;292.23724;42.154289;14.503
6693640;K01245.01;Kepler-798 b;CONFIRMED;1;0;0;0;0;13.71938426;0.022;5.5677;316.4;1.98;864;131.94;48.3;6387;4.41;1.105;292.47821;42.142288;14.2
10858691;K01306.04;Kepler-286 e;CONFIRMED;0.91;0;0;0;0;29.2214959;0.779;4.014;394;1.81;539;20.03;14.6;5576;4.503;0.829;290.67615;48.294289;15.587
10973814;K01307.01;Kepler-287 c;CONFIRMED;0.999;0;0;0;0;44.8520997;0.807;3.5729;780.8;3.35;513;16.35;33;5514;4.345;1.071;290.92746;48.44355;14.775
10973814;K01307.02;Kepler-287 b;CONFIRMED;1;0;0;0;0;20.34237838;0.826;2.3351;564.6;2.88;667;46.93;28.7;5514;4.345;1.071;290.92746;48.44355;14.775
6541920;K00157.05;Kepler-11 g;CONFIRMED;0.997;0;0;0;0;118.3786735;0.011;9.5574;1083.3;3.4;376;4.75;83.1;5657;4.364;1.046;297.11511;41.909142;13.709
10586208;K01308.01;Kepler-811 b;CONFIRMED;1;0;0;0;0;23.58444746;0.711;5.5545;429.2;3;730;66.96;42.8;5655;4.152;1.354;285.42429;47.83461;13.971
6962977;K01364.03;Kepler-292 e;CONFIRMED;1;0;0;0;0;11.97884409;0.073;3.751;707.9;2.11;678;49.87;27.8;5296;4.538;0.808;295.76614;42.424278;15.956
6962977;K01364.04;Kepler-292 c;CONFIRMED;0.857;0;0;0;0;3.71545593;0.327;2.558;331.7;1.46;1001;237.42;19.6;5296;4.538;0.808;295.76614;42.424278;15.956
6962977;K01364.05;Kepler-292 b;CONFIRMED;1;0;0;0;0;2.58083264;0.16;2.1729;270.2;1.31;1130;386.18;17.5;5296;4.538;0.808;295.76614;42.424278;15.956
7174351;K01365.01;;FALSE POSITIVE;0;0;0;1;1;1.487084251;0.678;1.3233;295.7;1.6;1462;1076.29;17.9;5650;4.551;0.876;281.43735;42.725269;15.52
6932987;K01366.01;Kepler-293 b;CONFIRMED;1;0;0;0;0;19.25404023;0.548;4.6509;987.7;3.04;657;44.17;50.7;5798;4.507;0.941;286.35806;42.406509;15.368
11014932;K01432.02;Kepler-299 d;CONFIRMED;0.997;0;0;0;0;15.0549356;0.321;4.801;256.4;1.6;729;66.72;16.6;5616;4.394;0.999;283.20697;48.580502;15.017
11014932;K01432.03;Kepler-299 b;CONFIRMED;0.999;0;0;0;0;2.92721119;0.043;2.545;170.2;1.29;1258;593.23;18;5616;4.394;0.999;283.20697;48.580502;15.017
11014932;K01432.04;Kepler-299 e;CONFIRMED;0.998;0;0;0;0;38.2856338;0.115;6.512;322.8;1.77;534;19.24;15;5616;4.394;0.999;283.20697;48.580502;15.017
11288505;K01433.01;Kepler-846 b;CONFIRMED;1;0;0;0;0;19.80787763;0.054;3.453;616.3;2.08;624;35.89;20.1;5775;4.558;0.84;287.05701;49.046021;15.65
11493431;K01434.01;Kepler-847 b;CONFIRMED;0.996;0;0;0;0;2.343230566;0.047;2.0424;246.5;1.18;1054;292.31;23.9;4798;4.533;0.782;283.50479;49.451019;14.782
8801343;K01247.01;;FALSE POSITIVE;0.483;0;1;0;0;2.73987398;0.703;4.15886;20632;34.83;2113;4705.3;1454.3;6520;3.844;2.26;283.46991;45.05246;11.743
8488878;K01248.01;;FALSE POSITIVE;0;0;1;0;0;5.801880653;0.773;4.2608;41924;19.91;964;203.62;396.8;5845;4.541;0.874;289.40573;44.516941;15.359
8560285;K01249.01;;FALSE POSITIVE;0;0;1;0;0;85.34092607;12.773;10.6141;51746;1177.65;409;6.61;898.4;6004;4.522;0.898;291.90237;44.683731;15.252
8620565;K01250.01;;FALSE POSITIVE;0;0;1;1;1;0.782045734;1.244;1.7945;16185;45.05;2070;4332.1;272.3;6113;4.463;0.995;290.26767;44.712849;14.912
10854768;K01309.01;Kepler-812 b;CONFIRMED;1;0;0;0;0;10.1171684;0.296;4.6677;288.7;3.07;1163;433.41;50.6;6306;4.077;1.792;288.85529;48.208542;13.832
10964440;K01310.01;Kepler-813 b;CONFIRMED;1;0;0;0;0;19.12947603;0.861;3.9622;451.2;4.23;817;105.25;31.7;5372;4.007;1.71;285.66269;48.435371;14.569
10713616;K01311.01;Kepler-1667 b;CONFIRMED;0.939;0;0;0;0;83.5781976;0.544;7.2487;630.8;6.63;655;43.62;54.9;6056;3.788;2.562;283.53296;48.094261;13.498
10963242;K01312.01;Kepler-814 b;CONFIRMED;1;0;0;0;0;6.1469956;0.083;3.3153;249.6;2.04;1164;433.72;25.8;6110;4.285;1.296;284.91049;48.431641;14.706
10785538;K01313.01;;FALSE POSITIVE;0;0;1;1;0;0.522457732;0.967;0.8907;143.8;1.52;2308;6715.55;48.2;5991;4.459;0.954;286.66568;48.144581;13.343
6932987;K01366.02;Kepler-293 c;CONFIRMED;1;0;0;0;0;54.1558384;0.927;4.432;1109.8;3.88;466;11.12;29.1;5798;4.507;0.941;286.35806;42.406509;15.368
8191672;K00018.01;Kepler-5 b;CONFIRMED;0.754;0;1;0;0;3.548465446;0.075;4.56904;7251.5;14.92;1640;1708.28;2486.5;6290;4.074;1.746;299.40701;44.035053;13.369
6851425;K00163.01;Kepler-477 b;CONFIRMED;1;0;0;0;0;11.1199028;0.72;3.3759;636.3;2.08;649;42.07;100.3;5078;4.581;0.766;288.0676;42.35537;13.536
6934291;K01367.01;Kepler-828 b;CONFIRMED;1;0;0;0;0;0.567856484;0.324;1.0258;334.8;1.55;1848;2760.23;53.8;5073;4.483;0.853;286.88727;42.47126;15.055
7357531;K01368.01;;FALSE POSITIVE;0;0;1;1;0;251.0597249;1.264;5.1095;7419.8;44.2;301;1.93;110.3;5714;4.34;1.086;290.20236;42.955891;14.695
6185711;K00169.01;;FALSE POSITIVE;0;0;0;1;1;11.70219638;1.166;2.6658;639.7;16.15;719;63.16;41.3;5758;4.596;0.762;284.45691;41.56131;13.579
11037335;K01435.01;Kepler-300 c;CONFIRMED;1;0;0;0;0;40.7150498;0.638;8.587;563.9;2.2;516;16.76;56.4;5968;4.534;0.881;295.2887;48.59972;14.201
11037335;K01435.02;Kepler-300 b;CONFIRMED;1;0;0;0;0;10.44635944;0.967;2.749;354.2;2.18;812;102.77;34.4;5968;4.534;0.881;295.2887;48.59972;14.201
11389771;K01436.01;Kepler-301 b;CONFIRMED;1;0;0;0;0;2.508553286;0.009;2.2664;211.6;1.28;1278;629.8;26.8;5814;4.523;0.881;283.98297;49.23299;14.271
11389771;K01436.02;Kepler-301 d;CONFIRMED;1;0;0;0;0;13.75129636;0.359;3.853;348.5;1.66;725;65.24;24.6;5814;4.523;0.881;283.98297;49.23299;14.271
8737796;K01252.01;;FALSE POSITIVE;0;1;0;1;0;0.885747456;1.205;4.4788;895.2;269.98;4958;142553.16;203.6;5487;2.816;10.396;284.28253;44.987228;12.686
8462258;K01253.01;;FALSE POSITIVE;0;0;0;1;0;3.611541977;1.254;8.6068;2972.3;28.07;1005;240.29;167.1;5203;4.504;0.802;301.35507;44.492271;15.736
10925104;K00156.01;Kepler-114 c;CONFIRMED;0.68;0;0;0;0;8.041347775;0.26;2.6332;591;1.29;507;15.59;77.5;3980;4.722;0.54;294.12143;48.349522;13.738
8454250;K01254.01;;FALSE POSITIVE;1;0;0;1;0;5.082722475;0.019;5.9139;1974.1;4.4;1059;296.94;95.5;5780;4.438;1;299.07388;44.431679;12.777
8848271;K01256.01;;FALSE POSITIVE;0;0;1;1;0;9.991625291;1.256;3.8552;3450.5;38.93;907;160.14;220.3;5874;4.338;1.096;301.04239;45.022888;14.039
10585852;K01314.01;Kepler-815 b;CONFIRMED;0.997;0;0;0;0;8.57504983;0.129;8.653;160.6;4.26;1374;841.68;36.9;4986;3.462;3.464;285.2211;47.881378;13.242
10794087;K01316.01;Kepler-1743 b;CONFIRMED;0.997;0;0;0;0;7.64970832;0.898;6.625;55.4;1.43;1144;404.99;28.5;5855;4.125;1.613;290.55237;48.126263;11.926
6541920;K00157.06;Kepler-11 b;CONFIRMED;1;0;0;0;0;10.30401132;0.017;4.2246;316.1;1.84;849;122.98;53.8;5657;4.364;1.046;297.11511;41.909142;13.709
4275739;K01317.01;;FALSE POSITIVE;0;0;1;0;0;2.171827838;1.323;3.2205;42086;58.56;1311;698.31;300.6;5650;4.513;0.891;294.77393;39.333839;15.58
7287415;K01369.01;Kepler-1745 b;CONFIRMED;1;0;0;0;0;3.016182013;0.732;2.8349;222.5;2.25;1449;1044.49;31.9;5611;4.144;1.4;293.46902;42.822411;14.878
6924203;K01370.01;Kepler-829 b;CONFIRMED;0.995;0;0;0;0;6.8833761;0.075;2.2702;458.4;1.69;857;127.67;28.1;5679;4.581;0.794;282.33279;42.463821;14.931
6878167;K01371.01;;FALSE POSITIVE;0;0;1;1;0;0.833980196;0.547;1.756;261.2;1.45;1816;2562.78;56.9;5747;4.53;0.871;295.87634;42.364819;14.657
6880531;K01372.01;;FALSE POSITIVE;;1;0;0;0;69.62754202;;11.07;;;;;;;;;296.3999;42.3871;15.384
6863839;K01373.01;;FALSE POSITIVE;0;0;0;1;1;1.926353494;0.767;2.5305;185.1;1.33;1484;1146.34;36.9;6063;4.481;0.899;292.05478;42.33025;14.618
7296086;K01374.01;;FALSE POSITIVE;0;0;0;1;1;0.890737359;1.146;1.9257;195.8;20.57;2022;3948.43;37.7;5687;4.293;1.169;295.78595;42.84428;14.624
11389771;K01436.03;Kepler-301 c;CONFIRMED;0.98;0;0;0;0;5.41908491;0.536;2.3379;231;1.38;989;225.71;20.2;5814;4.523;0.881;283.98297;49.23299;14.271
11599038;K01437.01;Kepler-1751 b;CONFIRMED;1;0;0;0;0;7.01733571;0.581;3.567;255.5;1.61;984;221.46;15.5;6052;4.456;0.967;284.84662;49.692402;15.28
11193263;K01438.01;Kepler-848 b;CONFIRMED;1;0;0;0;0;6.91134223;0.259;5.6743;201.7;1.9;1086;328.65;44;5685;4.194;1.35;293.28827;48.811619;14.056
11027624;K01439.01;Kepler-849 b;CONFIRMED;1;0;0;0;0;394.6249514;0.336;24.108;2013.3;7.79;325;2.65;234.6;5910;4.03;1.727;290.85178;48.521339;12.849
11032227;K01440.01;Kepler-850 b;CONFIRMED;0.996;0;0;0;0;7.19304935;0.017;3.407;255.3;1.59;995;232.36;19;6185;4.472;0.991;293.08447;48.57539;15.451
8751933;K01257.01;Kepler-420 b;CONFIRMED;0.117;0;0;0;0;86.64764448;0;4.2326;7311.6;9.4;419;7.28;241.9;5522;4.323;1.12;291.22519;44.92738;14.651
8630788;K01258.01;Kepler-281 c;CONFIRMED;0.997;0;0;0;0;36.33750453;0.825;7.06;2828.4;5.3;513;16.36;96.8;5717;4.538;0.884;294.10818;44.770699;15.773
8630788;K01258.02;Kepler-281 b;CONFIRMED;1;0;0;0;0;14.64613058;0.561;5.688;593.5;2.22;694;54.95;30;5717;4.538;0.884;294.10818;44.770699;15.773
8630788;K01258.03;Kepler-281 d;CONFIRMED;0.96;0;0;0;0;148.272013;0.883;4.192;1707.4;4.3;321;2.51;21.8;5717;4.538;0.884;294.10818;44.770699;15.773
8823426;K01259.01;;FALSE POSITIVE;0;0;1;1;1;1.506507172;1.226;4.5346;880.9;13.4;801;97.56;86.7;3755;4.774;0.473;293.61743;45.016701;15.591
4070376;K01318.01;;FALSE POSITIVE;0;0;1;0;0;1.634614356;1.229;3.4422;19762;44.22;1611;1597.73;376.5;6121;4.468;0.97;294.88181;39.161072;15.31
4078157;K01319.01;;FALSE POSITIVE;0.002;0;1;0;0;16.02501898;13.239;3.8828;29090;1069.01;657;44.01;257.8;5776;4.582;0.789;296.47937;39.127571;15.484
4164994;K01320.01;Kepler-816 b;CONFIRMED;1;0;0;0;0;10.50682978;0.407;3.7769;13356;9.01;668;47.21;343.4;5127;4.589;0.782;293.36285;39.212448;15.95
4480676;K01321.01;;FALSE POSITIVE;0;0;1;0;0;0.711966971;1.268;2.0221;6227.5;33.34;1855;2808.98;392.2;5486;4.47;0.83;295.73193;39.587521;15.469
4079535;K01322.01;;FALSE POSITIVE;0;0;1;1;1;17.72724392;0.825;4.1073;16878;14.77;741;71.06;109.7;6181;4.464;1.006;296.73502;39.187801;15.073
6766634;K01375.01;Kepler-1746 b;CONFIRMED;0.677;0;0;0;0;321.2124365;0.873;4.012;2358.6;7.25;310;2.17;81.7;6018;4.257;1.286;288.32043;42.261414;13.709
6774826;K01376.01;;FALSE POSITIVE;0;0;0;1;0;7.13895376;1.199;4.568;254.2;49.96;1622;1635;32.9;7131;3.913;2.145;291.01358;42.283134;13.997
5652237;K00164.01;;FALSE POSITIVE;0;0;1;1;1;4.4645454;0.808;2.8823;194.3;3.07;1601;1555.36;37.6;6093;3.91;1.985;299.54376;40.86026;13.51
7211469;K01377.01;Kepler-830 b;CONFIRMED;0.999;0;0;0;0;11.29689442;0.634;4.623;198.5;1.74;907;160.18;20.9;6096;4.358;1.176;295.05429;42.75684;14.788
7375795;K01378.01;;FALSE POSITIVE;0.49;0;0;1;0;19.30112039;0.862;6.0752;232.3;1.66;669;47.49;45;5687;4.408;0.943;295.51068;42.930565;13.601
7255336;K00019.01;;FALSE POSITIVE;0;0;1;0;0;1.20320092;1.274;1.9197;2807.1;49.25;2124;4809.16;250.8;6218;4.198;1.349;280.94385;42.839184;11.374
7831264;K00171.01;Kepler-116 b;CONFIRMED;1;0;0;0;0;5.968724048;0.166;3.651;510.6;3.26;1251;579.9;107.1;6122;4.173;1.439;294.74207;43.536831;13.717
7802136;K01449.01;;FALSE POSITIVE;0;0;1;0;0;10.9802462;0.733;3.74464;50078;21.94;821;107.47;1555.4;5952;4.462;0.897;282.79764;43.578129;14.212
7532973;K01450.01;Kepler-854 b;CONFIRMED;0.041;0;1;0;0;2.144632238;1.228;6.2701;19837;59.19;1736;2146.82;334.8;6296;4.24;1.305;293.35129;43.13464;13.48
9632895;K01451.01;;FALSE POSITIVE;0;0;1;0;0;27.32204488;0.257;5.6716;77474;21.58;531;18.81;3622.7;5620;4.592;0.772;283.2413;46.378471;13.552
7449844;K01452.01;;FALSE POSITIVE;0;0;1;0;0;1.152216965;0.811;2.2245;12072;187.73;5283;183811.71;104.5;5560;2.619;15.113;293.28156;43.055809;13.63
8766222;K01260.01;;FALSE POSITIVE;0;0;1;1;1;5.2972293;0.022;3.799;1210.5;47.7;2867;15961.1;31.8;4631;2.386;14.296;296.39639;44.963036;13.85
8678594;K01261.01;Kepler-799 b;CONFIRMED;1;0;0;0;0;133.460999;0.249;11.4997;5032.9;11.21;433;8.29;162.3;5588;4.047;1.593;287.1749;44.878571;15.12
10925104;K00156.02;Kepler-114 b;CONFIRMED;0.992;0;0;0;0;5.188563677;0.179;2.3683;358.7;1;586;27.95;56.4;3980;4.722;0.54;294.12143;48.349522;13.738
8678594;K01261.02;Kepler-799 c;CONFIRMED;0.988;0;0;0;0;15.19423359;0.906;3.106;367.8;3.69;893;150.25;18.1;5588;4.047;1.593;287.1749;44.878571;15.12
8703884;K01262.01;;FALSE POSITIVE;0;0;0;1;1;14.17098745;0.041;3.4804;3070.8;4.19;608;32.22;93.6;5107;4.565;0.777;296.93393;44.853642;15.379
8560840;K01263.01;;FALSE POSITIVE;0;0;1;1;1;31.9734169;1.24;13.262;1414.4;24.1;442;9.01;62.5;4931;4.595;0.774;292.13437;44.65617;15.527
4076098;K01323.01;Kepler-817 b;CONFIRMED;1;0;0;0;0;3.990105908;0.582;2.4108;6154.9;7.45;1124;378.53;247.8;5926;4.519;0.913;296.08185;39.161621;15.572
4551328;K01324.01;;FALSE POSITIVE;0;0;1;1;0;0.52205862;1.24;2.0847;1381.3;27.16;2022;3951.57;169;5359;4.478;0.878;288.65359;39.66431;15.636
4282872;K01325.01;Kepler-818 b;CONFIRMED;1;0;0;0;0;10.03538181;0.079;3.4062;2829.7;4.42;786;90.33;150.9;5813;4.561;0.833;296.23511;39.370338;15.062
4639868;K01326.01;;FALSE POSITIVE;0;0;1;0;0;53.10094262;0.988;2.2868;19981;24.02;464;10.93;1108.5;5465;4.396;0.973;286.83487;39.760849;12.907
10555375;K00158.01;;FALSE POSITIVE;0;0;0;1;1;5.80181368;0.967;4.119;269.6;4.52;1491;1168.82;35.3;6020;3.86;2.097;298.77338;47.786469;13.752
4372768;K01327.01;;FALSE POSITIVE;0;0;1;1;1;15.6402515;1.167;6.222;800.3;18.11;640;39.55;19.3;5346;4.491;0.826;293.61121;39.417519;15.908
7375795;K01378.02;;FALSE POSITIVE;0;0;0;1;0;0.691666384;0.552;1.9603;35.6;0.58;2031;4014.57;20.8;5687;4.408;0.943;295.51068;42.930565;13.601
7211221;K01379.01;Kepler-831 b;CONFIRMED;1;0;0;0;0;5.62154315;0.742;2.4143;172.3;1.37;992;229.04;35.3;5637;4.439;0.96;294.98547;42.727669;13.687
7025526;K01380.01;;FALSE POSITIVE;0;0;1;1;1;1.074106954;0.122;1.9797;64.5;0.52;1255;588.96;48.5;4699;4.637;0.676;289.24817;42.565559;11.748
9451127;K01381.01;;FALSE POSITIVE;0.005;0;1;0;0;5.117401517;0.683;4.3056;62929;28.41;1130;385.51;456.6;6161;4.454;1.053;284.82272;46.013721;15.764
9446824;K01382.01;;FALSE POSITIVE;0.085;0;1;0;0;4.20233673;0.004;3.6973;45982;23.53;1246;570.87;258.8;6185;4.396;1.094;282.18439;46.006859;15.653
11356260;K01441.01;Kepler-851 b;CONFIRMED;0.986;0;0;0;0;8.50698069;0.816;2.938;295.5;1.9;900;155.42;20.7;5822;4.428;0.986;294.68027;49.14016;15.135
11044770;K00170.01;;FALSE POSITIVE;0;0;1;1;1;15.60865244;0.985;6.26;311.4;6.17;1419;958.55;46.9;8014;3.94;2.43;297.97922;48.553871;13.376
11600889;K01442.01;Kepler-407 b;CONFIRMED;1;0;0;0;0;0.669310092;0.157;1.6274;131.8;1.13;1983;3643.96;75.3;5475;4.426;1.003;286.03635;49.61451;12.521
11197126;K01443.01;;FALSE POSITIVE;0;0;1;1;0;4.494498254;1.149;1.9742;248.2;62.11;1667;1824.84;39.3;5117;3.578;3.403;295.03461;48.882172;12.786
11043167;K01444.01;Kepler-852 b;CONFIRMED;0.979;0;0;0;0;44.9306706;0.481;6.539;438.4;2.49;565;24.17;33.8;6121;4.397;1.164;297.3916;48.560692;13.949
8612847;K01264.01;Kepler-800 b;CONFIRMED;1;0;0;0;0;14.13175309;0.848;4.0136;1033;3.02;675;49.18;40.1;5616;4.564;0.822;286.57483;44.7952;15.762
8552583;K01265.01;;FALSE POSITIVE;0;0;1;1;1;1.061934816;1.25;3.2551;437.2;25.72;1660;1789.63;74.5;5730;4.545;0.87;288.90857;44.64241;15.062
